store_id,format,region,monthly_sales
2108,Convenience,West,67018
2109,Convenience,South,38581
2110,Modern Trade,West,34898
2111,Wholesale,East,31862
2112,Kirana,West,71755
2113,Modern Trade,West,14699
2114,Kirana,West,23008
2115,Kirana,South,9319
2116,Modern Trade,East,25739
2117,Kirana,North,37200
2118,Wholesale,North,4866
2119,Kirana,East,16716
2120,Wholesale,East,38537
2121,Wholesale,East,45649
2122,Wholesale,South,100551
2123,Convenience,North,50564
2124,Kirana,East,28945
2125,Modern Trade,South,36463
2126,Modern Trade,North,37397
2127,Kirana,West,23038
2128,Convenience,South,39755
2129,Convenience,North,22132
2130,Wholesale,South,41212
2131,Kirana,North,31837
2132,Kirana,North,27948
2133,Modern Trade,West,28580
2134,Kirana,South,56491
2135,Convenience,East,52807
2136,Kirana,West,26831
2137,Modern Trade,West,54997
2138,Wholesale,North,31364
2139,Modern Trade,East,31736
2140,Modern Trade,South,23055
2141,Wholesale,East,93700
2142,Modern Trade,East,87282
2143,Modern Trade,East,19198
2144,Kirana,East,25591
2145,Kirana,East,43526
2146,Wholesale,North,49355
2147,Kirana,North,13597
2148,Kirana,West,15771
2149,Modern Trade,North,49464
2150,Convenience,West,8508
2151,Kirana,West,19339
2152,Convenience,South,60841
2153,Kirana,East,58936
2154,Kirana,North,90339
2155,Wholesale,South,110540
2156,Wholesale,North,172354
2157,Wholesale,West,24999
2158,Convenience,North,20450
2159,Modern Trade,East,44735
2160,Kirana,West,9547
2161,Kirana,West,27541
2162,Kirana,South,37125
2163,Convenience,East,47172
2164,Wholesale,West,50818
2165,Modern Trade,East,26878
2166,Convenience,North,11030
2167,Wholesale,East,13427
2168,Convenience,West,4174
2169,Modern Trade,South,21070
2170,Wholesale,West,9323
2171,Convenience,East,22300
2172,Modern Trade,East,44414
2173,Kirana,West,11282
2174,Modern Trade,East,35593
2175,Kirana,North,26650
2176,Convenience,West,42754
2177,Wholesale,South,50146
2178,Wholesale,West,25348
2179,Convenience,North,33391
2180,Wholesale,North,26733
2181,Wholesale,North,22867
2182,Kirana,North,18519
2183,Convenience,North,46926
2184,Modern Trade,South,79916
2185,Kirana,East,73636
2186,Convenience,North,10277
2187,Kirana,North,78930
2188,Modern Trade,West,14983
2189,Modern Trade,South,37135
2190,Convenience,South,42107
2191,Modern Trade,East,7817
2192,Kirana,South,29024
2193,Modern Trade,West,82230
2194,Kirana,West,2598
2195,Kirana,East,142909
2196,Modern Trade,West,3941
2197,Convenience,North,41337
2198,Wholesale,North,8223
2199,Modern Trade,West,46189
2200,Kirana,East,71462
2201,Kirana,South,58759
2202,Modern Trade,East,65493
2203,Convenience,South,26828
2204,Convenience,West,81848
2205,Kirana,West,122232
2206,Kirana,North,35747
2207,Convenience,South,24443
2208,Wholesale,East,16975
2209,Modern Trade,West,56150
2210,Kirana,East,67638
2211,Kirana,North,24452
2212,Convenience,South,93928
2213,Modern Trade,South,52904
2214,Convenience,West,35440
2215,Modern Trade,South,42325
2216,Modern Trade,West,13779
2217,Modern Trade,North,55704
2218,Kirana,South,14641
2219,Wholesale,West,21938
2220,Convenience,East,31487
2221,Wholesale,West,109779
2222,Convenience,South,39869
2223,Modern Trade,North,15996
2224,Kirana,South,42441
2225,Wholesale,South,50683
2226,Kirana,West,75318
2227,Convenience,East,32710
2228,Kirana,South,18201
2229,Kirana,East,129140
2230,Wholesale,West,42509
2231,Modern Trade,East,16086
2232,Kirana,West,32488
2233,Modern Trade,North,21947
2234,Convenience,East,78411
2235,Kirana,East,50339
2236,Wholesale,North,25891
2237,Convenience,East,67666
2238,Convenience,North,30486
2239,Wholesale,South,31912
2240,Kirana,West,17765
2241,Kirana,North,17641
2242,Convenience,East,123563
2243,Kirana,North,65492
2244,Modern Trade,East,5023
2245,Wholesale,South,14319
2246,Modern Trade,North,11688
2247,Kirana,South,34904
2248,Convenience,West,23727
2249,Wholesale,East,89097
2250,Kirana,East,25591
2251,Kirana,South,115364
2252,Convenience,West,31217
2253,Convenience,North,131975
2254,Modern Trade,North,28377
2255,Wholesale,East,28822
2256,Wholesale,South,64498
2257,Convenience,South,58140
2258,Modern Trade,North,9852
2259,Wholesale,West,35546
2260,Convenience,West,23547
2261,Kirana,North,22231
2262,Wholesale,North,35416
2263,Modern Trade,South,26433
2264,Modern Trade,West,38286
2265,Modern Trade,North,13727
2266,Kirana,North,7638
2267,Wholesale,East,66218
2268,Wholesale,North,73343
2269,Kirana,North,63402
2270,Wholesale,West,34228
2271,Kirana,South,24822
2272,Kirana,West,19781
2273,Kirana,South,16733
2274,Modern Trade,East,31243
2275,Wholesale,North,72117
2276,Kirana,East,18375
2277,Wholesale,South,72202
2278,Modern Trade,West,8074
2279,Kirana,West,39781
2280,Convenience,East,46045
2281,Modern Trade,South,21610
2282,Convenience,East,12902
2283,Wholesale,East,60300
2284,Wholesale,North,34427
2285,Modern Trade,East,158276
2286,Wholesale,North,72868
2287,Convenience,North,73263
2288,Kirana,West,1848
2289,Kirana,North,18696
2290,Kirana,North,11490
2291,Modern Trade,West,3887
2292,Wholesale,East,32354
2293,Convenience,South,59258
2294,Wholesale,South,14133
2295,Wholesale,South,4195
2296,Wholesale,East,15247
2297,Kirana,North,29376
2298,Convenience,South,27689
2299,Convenience,East,33606
2300,Wholesale,North,45355
2301,Kirana,West,32974
2302,Kirana,South,61570
2303,Convenience,North,14381
2304,Kirana,South,26770
2305,Kirana,South,50835
2306,Kirana,South,41134
2307,Modern Trade,North,106570
2308,Wholesale,East,14948
2309,Convenience,North,51491
2310,Convenience,South,19568
2311,Modern Trade,North,17744
2312,Wholesale,West,69908
2313,Convenience,East,32687
2314,Kirana,North,40618
2315,Convenience,West,20887
2316,Kirana,East,21932
2317,Modern Trade,West,7476
2318,Kirana,East,38260
2319,Convenience,North,13102
2320,Convenience,West,29807
2321,Convenience,South,61524
2322,Modern Trade,West,5351
2323,Modern Trade,East,185701
2324,Wholesale,North,17423
2325,Convenience,East,30486
2326,Kirana,West,40581
2327,Modern Trade,West,16909
2328,Convenience,South,22596
2329,Convenience,North,71471
2330,Modern Trade,North,56949
2331,Wholesale,West,27227
2332,Modern Trade,North,33286
2333,Modern Trade,South,37080
2334,Kirana,East,49896
2335,Kirana,North,52467
2336,Wholesale,West,51489
2337,Convenience,East,23828
2338,Modern Trade,East,36192
2339,Wholesale,South,66321
2340,Kirana,West,128924
2341,Modern Trade,North,35432
2342,Convenience,West,21237
2343,Kirana,East,16626
2344,Kirana,West,51773
2345,Kirana,North,7105
2346,Wholesale,North,52143
2347,Convenience,South,52793
2348,Modern Trade,North,21889
2349,Wholesale,North,39918
2350,Wholesale,West,27953
2351,Wholesale,West,9406
2352,Kirana,East,49466
2353,Convenience,South,46336
2354,Wholesale,West,23364
2355,Modern Trade,North,127610
2356,Convenience,East,33498
2357,Modern Trade,West,4763
2358,Convenience,South,68713
2359,Modern Trade,South,58111
2360,Kirana,East,62943
2361,Wholesale,East,13791
2362,Modern Trade,East,39136
2363,Convenience,East,33067
2364,Wholesale,East,29042
2365,Wholesale,North,81217
2366,Convenience,North,33852
2367,Modern Trade,West,24039
2368,Kirana,South,23842
2369,Kirana,North,12825
2370,Modern Trade,North,36390
2371,Wholesale,North,85437
2372,Wholesale,West,25666
2373,Wholesale,East,40767
2374,Wholesale,West,28683
2375,Modern Trade,South,31153
2376,Wholesale,South,59932
2377,Convenience,South,12667
2378,Wholesale,South,7895
2379,Kirana,North,68784
2380,Wholesale,North,21395
2381,Modern Trade,West,24273
2382,Kirana,East,145727
2383,Modern Trade,South,57857
2384,Modern Trade,West,15627
2385,Kirana,North,72093
2386,Modern Trade,North,58801
2387,Modern Trade,East,461
2388,Wholesale,East,37404
2389,Convenience,East,13272
2390,Modern Trade,West,31103
2391,Modern Trade,North,129193
2392,Modern Trade,North,61702
2393,Wholesale,East,67523
2394,Convenience,South,28729
2395,Kirana,East,67737
2396,Wholesale,West,17958
2397,Wholesale,East,37049
2398,Convenience,East,59742
2399,Convenience,West,58478
2400,Wholesale,East,8426
2401,Kirana,North,111060
2402,Wholesale,South,15037
2403,Convenience,East,162816
2404,Kirana,West,60985
2405,Convenience,South,57397
2406,Kirana,West,16243
2407,Modern Trade,South,22157
2408,Convenience,South,105179
2409,Convenience,East,96214
2410,Wholesale,North,29369
2411,Convenience,East,27435
2412,Convenience,West,28080
2413,Modern Trade,West,72429
2414,Convenience,South,67685
2415,Modern Trade,South,44394
2416,Modern Trade,North,37324
2417,Modern Trade,East,29104
2418,Modern Trade,West,154435
2419,Kirana,South,9433
2420,Wholesale,North,24528
2421,Kirana,West,42178
2422,Convenience,South,7597
2423,Kirana,West,20926
2424,Kirana,North,128098
2425,Convenience,North,64599
2426,Convenience,West,20783
2427,Convenience,East,20252
2428,Kirana,West,9507
2429,Kirana,South,23298
2430,Convenience,East,50277
2431,Wholesale,South,44230
2432,Wholesale,West,24327
2433,Modern Trade,East,14839
2434,Convenience,South,28798
2435,Modern Trade,West,28296
2436,Wholesale,West,58913
2437,Modern Trade,East,39652
2438,Convenience,West,35783
2439,Convenience,North,76824
2440,Convenience,South,95624
2441,Kirana,South,43839
2442,Modern Trade,West,44636
2443,Wholesale,West,30399
2444,Wholesale,North,16050
2445,Wholesale,East,62225
2446,Kirana,West,54024
2447,Kirana,West,32370
2448,Convenience,West,39744
2449,Wholesale,West,73369
2450,Kirana,South,81863
2451,Convenience,West,1968
2452,Wholesale,South,19622
2453,Modern Trade,West,32288
2454,Convenience,East,12801
2455,Kirana,North,40530
2456,Kirana,East,20522
2457,Convenience,West,41549
2458,Convenience,West,21055
2459,Kirana,West,21822
2460,Modern Trade,East,41314
2461,Wholesale,West,64120
2462,Modern Trade,East,51814
2463,Convenience,South,32501
2464,Modern Trade,North,5265
2465,Kirana,North,21378
2466,Convenience,East,19446
2467,Wholesale,South,56360
2468,Kirana,East,37571
2469,Kirana,South,38625
2470,Wholesale,West,16721
2471,Wholesale,South,84094
2472,Modern Trade,South,38429
2473,Convenience,South,15832
2474,Wholesale,North,16870
2475,Wholesale,South,42673
2476,Convenience,West,15296
2477,Wholesale,West,19663
2478,Wholesale,West,12217
2479,Modern Trade,South,56036
2480,Kirana,East,15625
2481,Kirana,East,93523
2482,Kirana,West,46625
2483,Kirana,North,12171
2484,Wholesale,East,51477
2485,Convenience,South,84194
2486,Convenience,East,31417
2487,Modern Trade,West,90879
2488,Modern Trade,North,47266
2489,Wholesale,East,20540
2490,Convenience,East,129425
2491,Convenience,West,9240
2492,Kirana,North,25697
2493,Wholesale,North,32502
2494,Wholesale,West,115265
2495,Kirana,South,56955
2496,Wholesale,East,50362
2497,Wholesale,South,17925
2498,Modern Trade,East,30496
2499,Convenience,East,20954
2500,Wholesale,South,49158
2501,Modern Trade,West,75309
2502,Convenience,West,148896
2503,Kirana,East,22979
2504,Modern Trade,West,8971
2505,Modern Trade,East,26048
2506,Convenience,West,68384
2507,Kirana,East,16037
2508,Modern Trade,West,33412
2509,Wholesale,North,50821
2510,Wholesale,South,23371
2511,Wholesale,North,39682
2512,Kirana,South,14665
2513,Modern Trade,South,78895
2514,Wholesale,East,27658
2515,Kirana,South,38826
2516,Wholesale,North,5531
2517,Convenience,North,12835
2518,Modern Trade,West,66819
2519,Modern Trade,North,23098
2520,Kirana,West,15353
2521,Kirana,South,8236
2522,Modern Trade,North,77886
2523,Wholesale,South,55229
2524,Wholesale,North,52688
2525,Convenience,North,99186
2526,Wholesale,West,25718
2527,Kirana,South,9083
2528,Kirana,North,34928
2529,Wholesale,East,111908
2530,Kirana,South,35476
2531,Modern Trade,South,73975
2532,Modern Trade,South,9447
2533,Wholesale,West,17605
2534,Modern Trade,East,64089
2535,Modern Trade,South,38236
2536,Convenience,North,30967
2537,Convenience,North,73282
2538,Modern Trade,West,63495
2539,Wholesale,North,39012
2540,Convenience,South,2009
2541,Kirana,North,33807
2542,Kirana,South,46221
2543,Kirana,North,5708
2544,Wholesale,East,45092
2545,Modern Trade,West,75560
2546,Kirana,West,33758
2547,Wholesale,East,13793
2548,Convenience,East,2427
2549,Modern Trade,West,45746
2550,Convenience,East,6569
2551,Wholesale,South,52380
2552,Kirana,North,108344
2553,Kirana,West,18336
2554,Wholesale,East,28214
2555,Kirana,South,112463
2556,Modern Trade,West,36966
2557,Wholesale,East,23290
2558,Convenience,West,68380
2559,Wholesale,East,24365
2560,Modern Trade,West,17273
2561,Modern Trade,South,51807
2562,Wholesale,South,72186
2563,Wholesale,North,17163
2564,Kirana,West,39306
2565,Modern Trade,North,29209
2566,Wholesale,West,33025
2567,Wholesale,East,13921
2568,Modern Trade,East,54644
2569,Wholesale,North,93265
2570,Kirana,West,16813
2571,Modern Trade,North,54613
2572,Kirana,South,67295
2573,Kirana,North,39090
2574,Kirana,North,52982
2575,Kirana,East,18600
2576,Modern Trade,North,89768
2577,Kirana,West,72563
2578,Kirana,East,78266
2579,Wholesale,North,11769
2580,Modern Trade,South,48288
2581,Modern Trade,North,19823
2582,Convenience,North,94944
2583,Modern Trade,North,17136
2584,Modern Trade,East,40278
2585,Convenience,West,3952
2586,Modern Trade,South,40123
2587,Modern Trade,North,11904
2588,Modern Trade,West,50081
2589,Modern Trade,West,29902
2590,Convenience,East,24962
2591,Modern Trade,South,96552
2592,Modern Trade,East,135357
2593,Convenience,West,8685
2594,Wholesale,West,25629
2595,Kirana,West,60820
2596,Wholesale,East,44294
2597,Convenience,South,58496
2598,Kirana,North,31622
2599,Convenience,East,74626
2600,Convenience,West,38983
2601,Modern Trade,East,46216
2602,Kirana,West,11918
2603,Modern Trade,North,36052
2604,Kirana,North,61281
2605,Convenience,South,42515
2606,Convenience,West,37277
2607,Wholesale,South,48329
2608,Kirana,South,38818
2609,Modern Trade,North,32449
2610,Wholesale,East,62614
2611,Wholesale,East,30724
2612,Wholesale,South,11200
2613,Modern Trade,North,93651
2614,Wholesale,West,20344
2615,Modern Trade,East,8231
2616,Wholesale,South,52676
2617,Modern Trade,East,101701
2618,Convenience,East,53571
2619,Convenience,West,84835
2620,Convenience,North,15473
2621,Convenience,West,11358
2622,Convenience,North,25553
2623,Wholesale,East,70895
2624,Wholesale,South,50208
2625,Wholesale,West,52890
2626,Modern Trade,North,37260
2627,Modern Trade,East,25963
2628,Modern Trade,North,38541
2629,Modern Trade,North,29888
2630,Convenience,North,24507
2631,Convenience,East,45179
2632,Convenience,South,27667
2633,Kirana,South,41480
2634,Wholesale,South,4539
2635,Modern Trade,North,38973
2636,Modern Trade,East,27529
2637,Convenience,North,87917
2638,Modern Trade,South,7839
2639,Modern Trade,South,36835
2640,Wholesale,East,61797
2641,Convenience,North,30834
2642,Wholesale,West,26782
2643,Kirana,West,61650
2644,Kirana,South,49330
2645,Kirana,East,52009
2646,Convenience,North,24547
2647,Modern Trade,North,22071
2648,Convenience,South,41518
2649,Convenience,South,65232
2650,Modern Trade,North,9828
2651,Wholesale,North,31700
2652,Kirana,South,22908
2653,Wholesale,North,34706
2654,Kirana,West,57795
2655,Convenience,South,16845
2656,Kirana,North,53335
2657,Convenience,South,25231
2658,Wholesale,East,72378
2659,Convenience,South,17735
2660,Wholesale,South,64609
2661,Modern Trade,East,10910
2662,Modern Trade,West,39494
2663,Modern Trade,North,54129
2664,Convenience,East,18154
2665,Modern Trade,South,23542
2666,Kirana,North,34993
2667,Wholesale,East,26706
2668,Wholesale,North,21744
2669,Kirana,North,62298
2670,Convenience,East,77426
2671,Convenience,North,74366
2672,Wholesale,West,47871
2673,Modern Trade,East,52568
2674,Convenience,West,15587
2675,Convenience,South,32573
2676,Kirana,North,37198
2677,Kirana,South,42624
2678,Modern Trade,South,42082
2679,Convenience,North,35060
2680,Convenience,East,47476
2681,Kirana,North,40727
2682,Convenience,South,40659
2683,Wholesale,South,19227
2684,Kirana,East,12482
2685,Modern Trade,North,42779
2686,Kirana,South,24394
2687,Convenience,West,20005
2688,Modern Trade,South,55105
2689,Kirana,South,32842
2690,Wholesale,East,85092
2691,Wholesale,West,51078
2692,Kirana,South,18214
2693,Wholesale,South,55579
2694,Wholesale,West,45880
2695,Wholesale,North,17619
2696,Modern Trade,North,22029
2697,Wholesale,South,53765
2698,Wholesale,South,6175
2699,Wholesale,North,3760
2700,Modern Trade,East,38993
2701,Kirana,West,36876
2702,Convenience,West,41573
2703,Wholesale,East,36954
2704,Kirana,East,47046
2705,Wholesale,East,78139
2706,Modern Trade,East,34497
2707,Kirana,East,9039
2708,Modern Trade,East,5350
2709,Wholesale,West,26157
2710,Wholesale,East,26705
2711,Modern Trade,North,10661
2712,Convenience,East,2902
2713,Modern Trade,East,24637
2714,Wholesale,West,101357
2715,Modern Trade,West,45681
2716,Convenience,East,42867
2717,Modern Trade,West,30127
2718,Convenience,South,26122
2719,Convenience,West,49005
2720,Modern Trade,West,11930
2721,Modern Trade,West,118962
2722,Kirana,West,12805
2723,Wholesale,North,52157
2724,Convenience,North,13941
2725,Kirana,North,37645
2726,Modern Trade,East,56108
2727,Wholesale,East,7307
2728,Kirana,South,15389
2729,Convenience,North,16322
2730,Kirana,East,27900
2731,Convenience,West,41159
2732,Modern Trade,West,102718
2733,Wholesale,North,21868
2734,Wholesale,South,98423
2735,Wholesale,South,44538
2736,Modern Trade,West,12397
2737,Convenience,South,30236
2738,Modern Trade,North,9201
2739,Wholesale,West,26169
2740,Modern Trade,East,24741
2741,Modern Trade,East,38109
2742,Modern Trade,South,52280
2743,Convenience,West,32090
2744,Kirana,West,13770
2745,Kirana,East,84852
2746,Modern Trade,West,107089
2747,Kirana,West,29720
2748,Kirana,West,43132
2749,Modern Trade,South,28453
2750,Modern Trade,West,38337
2751,Wholesale,North,39853
2752,Kirana,South,10826
2753,Convenience,West,26564
2754,Modern Trade,West,68491
2755,Wholesale,North,64491
2756,Convenience,South,26175
2757,Kirana,East,40413
2758,Wholesale,East,27775
2759,Modern Trade,South,53694
2760,Convenience,West,7239
2761,Modern Trade,West,49099
2762,Kirana,East,88650
2763,Convenience,East,19049
2764,Kirana,East,80753
2765,Kirana,North,41906
2766,Wholesale,East,32028
2767,Modern Trade,North,26013
2768,Convenience,South,82652
2769,Kirana,West,27847
2770,Kirana,East,97541
2771,Convenience,West,90224
2772,Kirana,West,23114
2773,Wholesale,East,29498
2774,Wholesale,East,5014
2775,Wholesale,South,32837
2776,Wholesale,North,36027
2777,Kirana,North,73466
2778,Convenience,West,93468
2779,Convenience,East,57259
2780,Convenience,South,69440
2781,Convenience,South,29479
2782,Modern Trade,South,11512
2783,Convenience,South,41849
2784,Modern Trade,South,72633
2785,Modern Trade,North,1418
2786,Wholesale,North,37325
2787,Modern Trade,North,5882
2788,Kirana,East,17734
2789,Modern Trade,West,38445
2790,Wholesale,South,94479
2791,Modern Trade,East,34570
2792,Kirana,South,54679
2793,Kirana,North,41552
2794,Kirana,East,18688
2795,Wholesale,North,47626
2796,Wholesale,South,11209
2797,Convenience,South,34193
2798,Wholesale,West,81608
2799,Kirana,South,39247
2800,Kirana,North,41565
2801,Wholesale,South,26138
2802,Modern Trade,West,7819
2803,Wholesale,West,28586
2804,Wholesale,North,62264
2805,Kirana,East,45470
2806,Convenience,South,11859
2807,Kirana,West,5533
2808,Convenience,South,18498
2809,Kirana,South,28815
2810,Wholesale,East,30453
2811,Kirana,West,30766
2812,Kirana,South,34312
2813,Kirana,West,46559
2814,Wholesale,North,24725
2815,Wholesale,North,15129
2816,Wholesale,South,50440
2817,Wholesale,West,63295
2818,Convenience,South,21617
2819,Convenience,West,119497
2820,Modern Trade,West,91144
2821,Wholesale,East,12694
2822,Convenience,East,6020
2823,Kirana,East,29808
2824,Wholesale,South,41764
2825,Modern Trade,East,118352
2826,Modern Trade,East,115761
2827,Modern Trade,North,54771
2828,Kirana,West,25141
2829,Convenience,West,75640
2830,Kirana,East,37512
2831,Wholesale,West,10203
2832,Modern Trade,North,10599
2833,Kirana,North,25279
2834,Kirana,East,67295
2835,Convenience,North,13740
2836,Convenience,West,25234
2837,Modern Trade,South,90618
2838,Kirana,West,45413
2839,Kirana,South,49311
2840,Convenience,East,68967
2841,Kirana,South,25659
2842,Kirana,North,94733
2843,Kirana,West,55930
2844,Convenience,South,31232
2845,Modern Trade,West,83042
2846,Wholesale,East,54212
2847,Modern Trade,East,33699
2848,Wholesale,North,50355
2849,Kirana,East,16417
2850,Modern Trade,South,75823
2851,Wholesale,East,117037
2852,Convenience,North,7445
2853,Convenience,West,21409
2854,Modern Trade,West,19915
2855,Modern Trade,East,58412
2856,Kirana,South,40182
2857,Modern Trade,North,24219
2858,Kirana,South,27332
2859,Kirana,North,22413
2860,Convenience,East,53395
2861,Convenience,North,39695
2862,Wholesale,North,26281
2863,Convenience,East,22754
2864,Convenience,South,84019
2865,Modern Trade,East,74518
2866,Convenience,North,53834
2867,Wholesale,East,69212
2868,Modern Trade,North,10307
2869,Wholesale,East,13621
2870,Convenience,West,12252
2871,Wholesale,West,34497
2872,Modern Trade,East,70779
2873,Kirana,South,24505
2874,Wholesale,North,77490
2875,Wholesale,West,21370
2876,Modern Trade,South,30936
2877,Modern Trade,North,24275
2878,Wholesale,West,29106
2879,Convenience,West,31655
2880,Wholesale,East,5813
2881,Modern Trade,North,44504
2882,Kirana,South,31083
2883,Kirana,South,94594
2884,Convenience,South,51974
2885,Wholesale,North,43105
2886,Kirana,South,90871
2887,Wholesale,South,84799
2888,Modern Trade,South,97411
2889,Kirana,East,22490
2890,Convenience,East,11960
2891,Modern Trade,North,5848
2892,Convenience,North,68565
2893,Modern Trade,South,4800
2894,Kirana,East,40134
2895,Convenience,West,8150
2896,Convenience,West,75494
2897,Modern Trade,South,49073
2898,Convenience,South,75199
2899,Modern Trade,East,40774
2900,Modern Trade,East,15075
2901,Modern Trade,East,23757
2902,Modern Trade,North,63930
2903,Kirana,North,7382
2904,Modern Trade,South,22184
2905,Wholesale,North,19623
2906,Convenience,East,31990
2907,Wholesale,East,53213
2908,Kirana,North,73894
2909,Wholesale,West,9632
2910,Convenience,South,16035
2911,Wholesale,West,10803
2912,Kirana,South,32986
2913,Modern Trade,West,12146
2914,Wholesale,North,44247
2915,Kirana,South,80807
2916,Kirana,South,6088
2917,Convenience,South,16545
2918,Convenience,East,98099
2919,Wholesale,East,39316
2920,Modern Trade,West,22504
2921,Kirana,North,168079
2922,Wholesale,East,27251
2923,Kirana,South,51731
2924,Kirana,East,17201
2925,Modern Trade,North,14579
2926,Modern Trade,East,53921
2927,Wholesale,South,104050
2928,Modern Trade,West,23336
2929,Modern Trade,South,13592
2930,Wholesale,North,67760
2931,Modern Trade,West,23528
2932,Convenience,East,44690
2933,Kirana,East,22756
2934,Kirana,East,26017
2935,Kirana,West,15956
2936,Kirana,South,54944
2937,Wholesale,West,45662
2938,Kirana,West,44508
2939,Kirana,North,18812
2940,Kirana,West,42798
2941,Kirana,East,113465
2942,Convenience,South,13680
2943,Kirana,South,17312
2944,Convenience,South,18156
2945,Wholesale,East,36804
2946,Modern Trade,East,12730
2947,Kirana,East,49121
2948,Modern Trade,East,5348
2949,Modern Trade,East,59691
2950,Wholesale,West,43917
2951,Modern Trade,East,111748
2952,Convenience,East,14284
2953,Modern Trade,East,69638
2954,Modern Trade,East,31156
2955,Modern Trade,South,26508
2956,Kirana,East,13645
2957,Kirana,West,23034
2958,Convenience,West,23909
2959,Convenience,West,8207
2960,Kirana,North,43578
2961,Convenience,South,39495
2962,Kirana,East,51582
2963,Wholesale,North,20592
2964,Modern Trade,East,61286
2965,Modern Trade,North,83714
2966,Convenience,North,28148
2967,Kirana,West,14557
2968,Kirana,West,35377
2969,Convenience,North,34142
2970,Kirana,West,29329
2971,Wholesale,North,51668
2972,Modern Trade,South,25478
2973,Convenience,West,13504
2974,Convenience,West,37868
2975,Kirana,West,53456
2976,Convenience,South,56600
2977,Wholesale,North,24138
2978,Kirana,East,41967
2979,Kirana,West,84783
2980,Kirana,North,71031
2981,Kirana,South,7659
2982,Wholesale,East,25668
2983,Kirana,West,81076
2984,Convenience,South,7611
2985,Wholesale,South,32061
2986,Modern Trade,East,20304
2987,Modern Trade,North,42632
2988,Convenience,West,3392
2989,Convenience,West,75879
2990,Wholesale,North,33276
2991,Modern Trade,North,12671
2992,Modern Trade,North,17931
2993,Modern Trade,East,43723
2994,Modern Trade,East,16720
2995,Modern Trade,West,101819
2996,Kirana,East,30338
2997,Convenience,South,89711
2998,Kirana,West,37917
2999,Modern Trade,East,54936
3000,Wholesale,North,52631
3001,Wholesale,South,22509
3002,Modern Trade,North,55421
3003,Modern Trade,West,24174
3004,Wholesale,North,6853
3005,Kirana,East,28262
3006,Kirana,East,10983
3007,Modern Trade,West,23488
3008,Kirana,North,32439
3009,Wholesale,West,14966
3010,Kirana,North,49940
3011,Modern Trade,South,23939
3012,Wholesale,East,10661
3013,Kirana,West,15187
3014,Convenience,South,36194
3015,Wholesale,South,27288
3016,Wholesale,West,41460
3017,Convenience,West,36387
3018,Convenience,South,13922
3019,Wholesale,North,19889
3020,Convenience,South,60940
3021,Modern Trade,West,16166
3022,Modern Trade,South,91131
3023,Modern Trade,North,8470
3024,Wholesale,East,59564
3025,Convenience,East,30719
3026,Convenience,South,14006
3027,Kirana,North,35431
3028,Kirana,East,16647
3029,Convenience,South,21002
3030,Convenience,South,24419
3031,Convenience,North,56328
3032,Wholesale,West,19646
3033,Convenience,South,39629
3034,Kirana,West,57852
3035,Wholesale,West,34704
3036,Convenience,East,44178
3037,Kirana,West,32296
3038,Wholesale,North,49203
3039,Convenience,East,10360
3040,Convenience,East,85742
3041,Convenience,East,18594
3042,Wholesale,South,30958
3043,Kirana,South,4692
3044,Kirana,West,21868
3045,Modern Trade,East,40852
3046,Convenience,East,93588
3047,Modern Trade,North,50795
3048,Modern Trade,West,23311
3049,Kirana,North,7744
3050,Wholesale,West,79206
3051,Wholesale,West,22408
3052,Kirana,South,40768
3053,Wholesale,South,23364
3054,Modern Trade,North,44528
3055,Convenience,West,76822
3056,Kirana,East,55855
3057,Convenience,South,26887
3058,Wholesale,East,80477
3059,Convenience,North,107439
3060,Wholesale,South,66015
3061,Wholesale,South,23959
3062,Modern Trade,West,59652
3063,Wholesale,North,65550
3064,Modern Trade,West,27294
3065,Modern Trade,South,107430
3066,Modern Trade,North,74490
3067,Kirana,South,28416
3068,Kirana,North,23938
3069,Wholesale,South,64522
3070,Modern Trade,East,126732
3071,Kirana,East,11095
3072,Modern Trade,West,46090
3073,Convenience,East,58898
3074,Convenience,South,76350
3075,Convenience,South,59310
3076,Wholesale,East,22656
3077,Modern Trade,West,9894
3078,Convenience,East,26137
3079,Kirana,North,57919
3080,Convenience,North,20697
3081,Convenience,North,84535
3082,Convenience,East,30191
3083,Wholesale,East,19614
3084,Kirana,East,49843
3085,Modern Trade,North,27820
3086,Kirana,West,23409
3087,Modern Trade,South,116734
3088,Wholesale,East,20589
3089,Wholesale,West,25393
3090,Wholesale,South,50365
3091,Wholesale,South,83675
3092,Modern Trade,South,47001
3093,Convenience,West,36075
3094,Modern Trade,West,125762
3095,Kirana,North,24438
3096,Wholesale,West,24537
3097,Wholesale,West,20844
3098,Kirana,West,44923
3099,Modern Trade,South,15921
3100,Convenience,East,12474
3101,Convenience,North,25331
3102,Kirana,East,7355
3103,Convenience,East,40782
3104,Modern Trade,West,45007
3105,Modern Trade,North,50698
3106,Kirana,East,61477
3107,Modern Trade,East,25914
3108,Wholesale,North,77252
3109,Kirana,West,72129
3110,Modern Trade,East,13996
3111,Kirana,South,32373
3112,Convenience,East,2699
3113,Modern Trade,South,77994
3114,Wholesale,West,60725
3115,Modern Trade,East,90230
3116,Kirana,North,8400
3117,Kirana,North,47952
3118,Modern Trade,East,22033
3119,Wholesale,West,4588
3120,Wholesale,West,67025
3121,Wholesale,North,11308
3122,Kirana,East,43595
3123,Modern Trade,West,21825
